url,title,menu_title,description
/support_forum/,Support Forums Archive - FreeRTOS,,
/support_forum/,Support Forums Archive - FreeRTOS,,
/FreeRTOS_Support_Forum_Archive/June_2005/freertos_FreeRTOS_V3.0_PIC18_port_withe_mcc18_1296383.html,FreeRTOS V3.0 PIC18 port withe mcc18 - FreeRTOS,,"FreeRTOS V3.0 PIC18 port withe mcc18Posted by nobody on June 5, 2005Hi everybody, I’m new at Freertos and I wanted to try it. I’m using mplab and a custom board with an PIC18f452. My first compile with mcc18 fails with the following error : Executing: ""I:mcc18binmcc18.exe"" -p=18F452 ""tasks.c"" -fo=""tasks.o"" /i""I:mcc18h"" /i""M:FreeRTOSdemocommoninclude"" /i""M:FreeRTOSsourceinclude"" /i""M:FreeRTOSsourceportablemplabPIC18F"" /i""M:FreeRTOSdemoPIC18_MPLAB"" -w3 …"
/FreeRTOS_Support_Forum_Archive/June_2005/freertos_Suggestion_configCREATE_IDLE_TASK_1310071.html,Suggestion: configCREATE_IDLE_TASK - FreeRTOS,,"Suggestion: configCREATE_IDLE_TASKPosted by nobody on June 28, 2005From the FAQ, it states that: ""The idle task is created at the bottom of the function by a call to xTaskCreate(). Cut this line from Sourcetasks.c and paste it into main(). Rationalise the number of tasks. The idle task is not required if:    1. Your application …"
/FreeRTOS_Support_Forum_Archive/June_2005/freertos_Strange_Assembler_Error_from_AT91_USBSample.c_1309506.html,Strange Assembler Error from AT91 USBSample.c - FreeRTOS,,"Strange Assembler Error from AT91 USBSample.cPosted by nobody on June 28, 2005Hello, I’m trying to get the GCC AT91SAM7S GCC port building and am hitting a strange error in USBSample.c I’ve tried using both GCC 4.0.0 and 3.4.3, both with the same result. The error is from within the portEXIT_SWITCHING_ISR macro. The actual message is: …"
/FreeRTOS_Support_Forum_Archive/June_2005/freertos_-_problem_in_start.asm_1308771.html,- problem in start.asm ? - FreeRTOS,,"– problem in start.asm ?Posted by grautvornix on June 27, 2005Hi, it was me wohl started the thread ""for what purpose is start.asm ?"" last friday and I guess now I have found a problem in start.asm which has caused the trouble i was in: the stack apparently gets initialised before the call to _hw_initialise, …"
/FreeRTOS_Support_Forum_Archive/June_2005/freertos_for_what_purpose_is_start.asm_1307848.html,for what purpose is start.asm ? - FreeRTOS,,"for what purpose is start.asm ?Posted by nobody on June 24, 2005Hi, there is a file in the demo-directory called ""start.asm"": it seems it is intended as start-hook from which hw_initialise is called e.g. But it is not referenced at all nowhere ! So how is hw_initialise in the demo-main.c called actually ? What do …"
/FreeRTOS_Support_Forum_Archive/June_2005/freertos_RTOS_on_CYGWIN_1302977.html,RTOS on CYGWIN - FreeRTOS,,"RTOS on CYGWINPosted by nobody on June 16, 2005IS there a version for freeRTOS on Cygwin (installed for Windows)? RTOS on CYGWINPosted by richardbarry on June 16, 2005Yes – every port is designed, tested and supported on Windows platforms.  The tools links on the documentation page of each port are for Windows hosts.  RTOS on …"
/FreeRTOS_Support_Forum_Archive/June_2005/freertos_HCS12_ports_and_vectors.c_1306316.html,HCS12 ports and vectors.c - FreeRTOS,,"HCS12 ports and vectors.cPosted by nobody on June 22, 2005Maybe this just proves how much of a n00b I am, but I’m just curious why the demos have the vectors.c file modified manually to call the vXXX handlers directly rather than calling them through the events.c handlers (the way that ProcessorExpert prefers). I presume that …"
/FreeRTOS_Support_Forum_Archive/June_2005/freertos_suggestion_accord_the_code_in_queue.c_1304613.html,suggestion:accord the code in queue.c - FreeRTOS,,"suggestion:accord the code in queue.cPosted by aresqi on June 19, 2005use the same params for both xQueueSendFromISR and xQueueReceiveFromISR. And make the return of these funs the same meaning . I think it’s more understandable. signed portBASE_TYPE xQueueSendFromISR( xQueueHandle pxQueue, const void *pvItemToQueue, signed portBASE_TYPE xTaskPreviouslyWoken ); ==> signed portBASE_TYPE xQueueSendFromISR( xQueueHandle pxQueue, const void …"
/FreeRTOS_Support_Forum_Archive/June_2005/freertos_an_optimization_in_vPortYield_1306356.html,an optimization in vPortYield() - FreeRTOS,,"an optimization in vPortYield()Posted by aresqi on June 22, 2005when call  vPortYield(),  what they do is below;     portSAVE_CONTEXT();     vTaskSwitchContext();     portRESTORE_CONTEXT(); but  if  scheduler  is locked or there is no higher or the other same priority task in readylist , we have to return to the current task again. In these cases, portSAVE_CONTEXT() …"
/FreeRTOS_Support_Forum_Archive/June_2005/freertos_port_for_Hi-Tech_18C_1308753.html,port for Hi-Tech 18C - FreeRTOS,,"port for Hi-Tech 18CPosted by nobody on June 27, 2005I am thinking to port FreeRTOS to Hitech 18C + MPLAB. Is there a guide that teach people how to do the port? Minlin minlinf@amcuk.com port for Hi-Tech 18CPosted by nobody on June 27, 2005Not much of a guide, but try looking at http://www.freertos.org/FAQPort.html#NewPorts. Start with …"
/FreeRTOS_Support_Forum_Archive/June_2005/freertos_an_optimization_to_EventList_1306403.html,an optimization to EventList - FreeRTOS,,"an optimization to EventListPosted by aresqi on June 22, 2005Eventlist is sorted by ascending task’s priority order, so lower priority task is in the front of the list and higher priority tasks is in the back of the list. but in xTaskRemoveFromEventList(), at line 1287  in tasks.c  ,  there is     pxUnblockedTCB = ( tskTCB …"
/FreeRTOS_Support_Forum_Archive/June_2005/freertos_newbie_needs_help_with_ARM7_port_1296876.html,newbie needs help with ARM7 port - FreeRTOS,,"newbie needs help with ARM7 portPosted by nobody on June 6, 2005Hi all, my configuration is : Host PC : - linux x86 - Rowley CrossStudio for ARM - connected to eval board with wiggler eval board : - Atmel EB40A with AT91FR40008 I tried to run the demo GCC/ARM7_AT91FR40008_GCC and got a data access …"
/FreeRTOS_Support_Forum_Archive/June_2005/freertos_FedC_WizC_port_updated_1299320.html,FedC/WizC port updated - FreeRTOS,,"FedC/WizC port updatedPosted by hermarcel on June 10, 2005Dear group, The first update to the FreeRTOS port for the fedC and wizC compilers is available for download on the FreeRTOS website ( http://www.freertos.org ). Because the update is not included yet in the main FreeRTOS download, a temporary link to the new zipfile is included …"
/FreeRTOS_Support_Forum_Archive/June_2005/freertos_taskYIELD_in_interrupt_1299296.html,taskYIELD in interrupt - FreeRTOS,,"taskYIELD in interruptPosted by nobody on June 10, 2005Hi, I need help in understanding how FreeRTOS handles interrupts. I got a ISR wich sends in a queue with cQueueSendFromISR. As I need very fast reaction I put a taskYield at the end of the interrupt (if cQueueSendFromISR returns true). The software is unstable and I …"
/FreeRTOS_Support_Forum_Archive/June_2005/freertos_Send_to_beginning_of_Queue_1308765.html,Send to beginning of Queue - FreeRTOS,,"Send to beginning of QueuePosted by nobody on June 27, 2005I was wondering if there is a way to post to the beginning of the queue. In the event of an emergency i want to post to the beginning of the queue. Is this possible? Send to beginning of QueuePosted by nobody on June 27, …"
/FreeRTOS_Support_Forum_Archive/June_2005/freertos_Codewarrior_version_1306408.html,Codewarrior version - FreeRTOS,,"Codewarrior versionPosted by nobody on June 22, 2005""CodeWarrior&#8482; Development Studio for HC(S)12 Release 3.1"".Is this the metrowerks version you are using? If not what is the version you are using Codewarrior versionPosted by richardbarry on June 22, 2005According to help->about I am using: ""CodeWarrior Development Studio for Motorola HC12 3.1, build 4047.  Upgrade Pack V1.3 …"
/FreeRTOS_Support_Forum_Archive/June_2005/freertos_How_is_memory_used_on_the_AVR_1304831.html,How is memory used on the AVR? - FreeRTOS,,"How is memory used on the AVR?Posted by nobody on June 20, 2005HI I would like to know how RAM memory is used on the AVR using WinAVR. I have a task that makes a function call. but for some strange reason the the function does not return properly. The compiler generates some internal functions …"
/FreeRTOS_Support_Forum_Archive/June_2005/freertos_Regarding_MC9S12C32_demo_application_1296638.html,Regarding MC9S12C32 demo application - FreeRTOS,,"Regarding MC9S12C32 demo applicationPosted by nobody on June 6, 2005I tried to download the demo app for MC9S12C32 into MC9S12DP256 controller.The download seemed to be successful but I was not able to put breakpoints or run the application.Do I need to change any configuration related files for downloading the app into this controller. Regarding MC9S12C32 …"
/FreeRTOS_Support_Forum_Archive/June_2005/freertos_a_bug_in_the_comment_of_the_vListInsert_1306383.html,a bug in the comment of the vListInsert - FreeRTOS,,"a bug in the comment of the vListInsert Posted by aresqi on June 22, 2005there is a comment to vListInsert() at line 226 in list.h * Insert a list item into a list.  The item will be inserted into the list in * a position determined by its item value (__descending__ item value order). but …"
/FreeRTOS_Support_Forum_Archive/June_2005/freertos_PIC18_port_with_SDCC_1304585.html,PIC18 port with SDCC - FreeRTOS,,"PIC18 port with SDCCPosted by kiaton on June 19, 2005By now there’s no opensource port for PIC18 in FreeRTOS. However, SDCC has a port for PIC18 microcontrollers (this port is under development). In the last FreeRTOS distribution there is only Cygnal port for SDCC. Pesonaly, I’m very interested in SDCC PIC18 port for FreeRTOS. Is …"
/FreeRTOS_Support_Forum_Archive/June_2005/freertos_a_bug_in_vTaskResume_1306294.html,a bug in vTaskResume - FreeRTOS,,"a bug in vTaskResumePosted by aresqi on June 22, 2005When we are in a SuspendAll state and call vTaskResume, we should put the TaskToResume on xPendingReadyList instead of pxReadyTasksLists so at line 834 in task.c             taskENTER_CRITICAL();             {                 xYieldRequired = ( pxTCB->uxPriority >= pxCurrentTCB->uxPriority );                 vListRemove( &( pxTCB->xGenericListItem ) );                 prvAddTaskToReadyQueue( …"
/FreeRTOS_Support_Forum_Archive/June_2005/freertos_compiling_on_metrowerks_code_warrior_1305716.html,compiling on metrowerks code warrior - FreeRTOS,,"compiling on metrowerks code warriorPosted by nobody on June 21, 2005Does the demo application for MC9S12DP2596B compile on all the license versions of metrowerks codewarrior compiling on metrowerks code warriorPosted by richardbarry on June 21, 2005I don’t know.  I have two versions that it does compile with.  These are the versions that come with the …"
/FreeRTOS_Support_Forum_Archive/June_2005/freertos_Unable_to_load_msp430f149_elf_file_1309571.html,Unable to load msp430f149 elf file - FreeRTOS,,"Unable to load msp430f149 elf filePosted by nobody on June 28, 2005I am using windows version of insight for msp430. I am unable to download the elf file that is generated after making the project. Do you have any reason for this? Unable to load msp430f149 elf filePosted by richardbarry on June 28, 2005I’ve never …"
/FreeRTOS_Support_Forum_Archive/June_2005/freertos_frame_pointers_and_stack_pointers_1307587.html,frame pointers and stack pointers - FreeRTOS,,"frame pointers and stack pointersPosted by nobody on June 24, 2005Can anyone tell me the difference between frame pointers and stack pointers?? thanks in advance frame pointers and stack pointersPosted by nobody on June 24, 2005As an example, assume you are running an 8bit system and you call a function that declares four 8 bit …"
/FreeRTOS_Support_Forum_Archive/June_2005/freertos_unable_to_compile_MSP430F149_demo_app_1308737.html,unable to compile MSP430F149 demo app - FreeRTOS,,"unable to compile MSP430F149 demo appPosted by nobody on June 27, 2005I am unable to compile the demo app. The version I downloaded is v2.6, but the present kernel source code version I am finding is v3.1.1 How can I make the demo app compatible with the present v3.1.1 unable to compile MSP430F149 demo appPosted …"
/FreeRTOS_Support_Forum_Archive/June_2005/freertos_Get_task_handle_1311096.html,Get task handle? - FreeRTOS,,"Get task handle?Posted by nobody on June 30, 2005Is there a way to get the handle of the currently running task? Get task handle?Posted by nobody on June 30, 2005You could add the following to tasks.c xTaskHandle xGetCurrentTaskHandle( void ) { xTaskHandle xReturn; ____portENTER_CRITICAL(); ____{ ________xReturn = ( xTaskHandle ) pxCurrentTCB; ____} ____portEXIT_CRITICAL() ____return xReturn;      …"
/FreeRTOS_Support_Forum_Archive/June_2005/freertos_Timers_managment_1307137.html,Timers managment ? - FreeRTOS,,"Timers managment ?Posted by nobody on June 23, 2005How I can manage timers with FREERTOS?. For example, I need to wake up a task if an event arrived or if the the timer is finish if(message  == MAS1)   /// else if (Timer1 == FINISH) ///…/// else if (Timer2 == FINISH) Timers managment ?Posted by …"
/FreeRTOS_Support_Forum_Archive/June_2005/freertos_optimisaztion_in_xQueueSend_and_xQueueReceive_1307028.html,optimisaztion in xQueueSend and xQueueReceive - FreeRTOS,,"optimisaztion in xQueueSend and xQueueReceivePosted by nobody on June 23, 2005at line 349  and line 474 in queue.c , there is the same code below:     if( prvUnlockQueue( pxQueue ) )     {         if( !xTaskResumeAll() )         {             taskYIELD();         }     }     else     {         xTaskResumeAll();     } But i …"
/FreeRTOS_Support_Forum_Archive/June_2005/freertos_Beta_version_of_MC9S12DP256B_demo_app_1305787.html,Beta version of MC9S12DP256B demo app - FreeRTOS,,"Beta version of MC9S12DP256B demo appPosted by nobody on June 21, 2005From where can I download the beta version Beta version of MC9S12DP256B demo appPosted by richardbarry on June 22, 2005It was all online yesterday.  Some posts seemed to go missing.  See V3.1.1."
/FreeRTOS_Support_Forum_Archive/June_2005/freertos_optimisation_discard_unnecessary_YIELD_1307050.html,"optimisation , discard unnecessary YIELD - FreeRTOS",,"optimisation , discard unnecessary YIELDPosted by nobody on June 23, 20051. sometimes , one task want to yield to another task by calling taskYIELD(). But before the task do it, the ISRs maybe have taked place and yield to another in the end of the ISRs. So when control return to that task which will …"
